Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
Mary Had a Little Lamb 🐑🎶 | Nursery Rhymes for Kids 👧✨ | Baby Songs by BaByLovKids 👶,2025-07-03T23:10:51Z,142,17,2.1522883443830563,2.1522883443830563,0,FilmAnimation,187,eTy3CNaj3t4,2025-7-04T00:00:00Z,0.11971830985915492,0.0,31,No Comments,<= 1 month
Glanza 🚗 Car  A/C cooling coil change 🚗🚙🧑‍🔧,2025-07-03T17:13:31Z,1320,8,3.12057393120585,3.12057393120585,1,AutosVehicles,33,8smZtKpfVvs,2025-7-04T00:00:00Z,0.006060606060606061,0.0007575757575757576,31,1-10 Comments,<= 1 month
"I Bought A Fire-Damaged $2,000,000 Porsche 918 Spyder And It’s Worse Than You Can Imagine",2025-07-03T17:01:18Z,2442032,100705,6.387751350572159,6.387751350572159,9397,AutosVehicles,3180,tza6FwvFPcM,2025-7-04T00:00:00Z,0.04123819835284714,0.003848024923506326,31,1001+ Comments,<= 1 month
New fast tag policy that will save your money 🤑💰 #shorts #automobile #like #comedy #share,2025-07-03T15:57:08Z,259,4,2.413299764081252,2.413299764081252,0,AutosVehicles,24,1ZytQkVVNIs,2025-7-04T00:00:00Z,0.015444015444015444,0.0,31,No Comments,<= 1 month
"2026 GMC CAT Truck – Built Like a Bulldozer, Drives Like a King! 👑⚙️2026 GMC CATERPILLAR Edition! 🤯",2025-07-03T13:00:45Z,236,5,2.3729120029701067,2.3729120029701067,0,AutosVehicles,161,P5XFVFrCTAw,2025-7-04T00:00:00Z,0.0211864406779661,0.0,31,No Comments,<= 1 month
"Gangsters are involved in a variety of crimes, including #youtubeshorts #viral #like",2025-07-03T05:22:34Z,191,1,2.2810333672477277,2.2810333672477277,0,AutosVehicles,14,dw8cQzzUEZA,2025-7-04T00:00:00Z,0.005235602094240838,0.0,31,No Comments,<= 1 month
Grace Is Finding A Waterfall ⛲️ Real Rap Music #shorts,2025-07-03T23:11:20Z,132,1,2.12057393120585,2.12057393120585,0,Music,11,OF0SLDGv1zk,2025-7-04T00:00:00Z,0.007575757575757576,0.0,31,No Comments,<= 1 month
Without a noise,2025-07-03T22:36:43Z,1981,49,3.296884475538547,3.296884475538547,1,Music,182,N1B-f9GT8uo,2025-7-04T00:00:00Z,0.024734982332155476,0.0005047955577990914,31,1-10 Comments,<= 1 month
Ева Власова кавер на A-Студио,2025-07-03T21:39:21Z,428179,10312,5.631625363547477,5.631625363547477,508,Music,56,riXMv8VL3ic,2025-7-04T00:00:00Z,0.02408338568682724,0.0011864196983037468,31,101-1000 Comments,<= 1 month
Without a Noise | A Song For Someone Who Silently Cries | Original Lyric Song | MiyaViAmore,2025-07-03T20:31:45Z,53040,2687,4.7246035153967165,4.7246035153967165,177,Music,182,P3z8cWi4WxI,2025-7-04T00:00:00Z,0.050659879336349925,0.00333710407239819,31,101-1000 Comments,<= 1 month
"I recorded a demo of my new song ""All I Have"" (Original Song)",2025-07-03T16:00:06Z,963,21,2.9836262871245345,2.9836262871245345,7,Music,265,yPoK1sPQ0n4,2025-7-04T00:00:00Z,0.021806853582554516,0.007268951194184839,31,1-10 Comments,<= 1 month
Turreando A Lo Myers (feat. Dylan RMX),2025-07-03T13:57:20Z,679,9,2.8318697742805017,2.8318697742805017,0,Music,105,cmKA0dyhAbs,2025-7-04T00:00:00Z,0.013254786450662739,0.0,31,No Comments,<= 1 month
Lá Vai a Lili,2025-07-03T10:05:23Z,5,1,0.6989700043360189,0.6989700043360189,0,Music,97,kJC0PIqMKZ4,2025-7-04T00:00:00Z,0.2,0.0,31,No Comments,<= 1 month
Missed a Call,2025-07-03T10:03:53Z,0,0,NA,NA,0,Music,188,AXExuCGeL4c,2025-7-04T00:00:00Z,NA,NA,31,No Comments,<= 1 month
Vamo a Bailotear En La Disco a Emborrachar,2025-07-03T08:08:11Z,2103,32,3.322839272686321,3.322839272686321,0,Music,140,vJXl2ZdC0B4,2025-7-04T00:00:00Z,0.015216357584403234,0.0,31,No Comments,<= 1 month
