Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
AHOE WW1 | On a charge! [Part 2],2023-08-06T15:00:08Z,1096,27,3.0398105541483504,3.0398105541483504,15,FilmAnimation,479,juiQBJ3M-yI,2023-8-09T00:00:00Z,0.024635036496350366,0.013686131386861315,733,11-100 Comments,> 2 years
quando você leva de lanche sempre a mesma coisa,2023-08-04T23:14:48Z,167,8,2.2227164711475833,2.2227164711475833,0,FilmAnimation,29,gzA7RrX6GPc,2023-8-09T00:00:00Z,0.04790419161676647,0.0,735,No Comments,> 2 years
Army Men | Revenge Of The Gray | Part 2 | A Toy Army Men Stop Motion,2023-07-31T04:29:26Z,1810,49,3.2576785748691846,3.2576785748691846,22,FilmAnimation,482,oKr_c8yah_I,2023-8-09T00:00:00Z,0.02707182320441989,0.012154696132596685,739,11-100 Comments,> 2 years
R.I.P. The Wonderful World of Mickey Mouse 2020-2023 as a reboot & original Mickey Mouse Shorts 😱,2023-07-30T23:43:54Z,146,7,2.164352855784437,2.164352855784437,15,FilmAnimation,39,_Z1d03hF0rU,2023-8-09T00:00:00Z,0.04794520547945205,0.10273972602739725,740,11-100 Comments,> 2 years
a barata🪳,2023-07-26T13:12:23Z,107,6,2.0293837776852097,2.0293837776852097,0,FilmAnimation,40,EMbNaVdhuVo,2023-8-09T00:00:00Z,0.056074766355140186,0.0,744,No Comments,> 2 years
My new ASUS computer/laptop will not be working for a while cause of overcharging it 😱🌄,2023-07-25T13:45:49Z,78,4,1.8920946026904804,1.8920946026904804,1,FilmAnimation,41,t0e9MXtAJng,2023-8-09T00:00:00Z,0.05128205128205128,0.01282051282051282,745,1-10 Comments,> 2 years
In a world called Inamorta...,2023-07-10T04:01:59Z,25244,721,4.402158171502738,4.402158171502738,98,FilmAnimation,128,GESuGPSU0nY,2023-8-09T00:00:00Z,0.02856124227539217,0.003882110600538742,760,11-100 Comments,> 2 years
Sesame para todas a crianças de 0 a 100 aninhos,2023-07-09T16:09:38Z,2045,33,3.3106933123433606,3.3106933123433606,0,FilmAnimation,61,63EVfmYY36A,2023-8-09T00:00:00Z,0.01613691931540342,0.0,761,No Comments,> 2 years
Buying The Grimace Shake In 360/VR,2023-07-06T22:07:33Z,16614137,60728,7.220477787331741,7.220477787331741,504,FilmAnimation,50,2Fg2VixO8Q4,2023-8-09T00:00:00Z,0.003655200387477243,3.0335611172581518e-05,764,101-1000 Comments,> 2 years
And Just Like That | A pull from the Carrie archives. #shorts #viralshorts #shortsfeed,2023-06-28T01:00:19Z,1086645,24317,6.036087686016144,6.036087686016144,887,FilmAnimation,52,rDenSw56Xu4,2023-8-09T00:00:00Z,0.02237805355014747,0.0008162739441123826,772,101-1000 Comments,> 2 years
Deku Meets the NEW Class 1-A Students | My Hero Academia Year 2 Lightning & Thunder Combo Explained,2023-06-27T13:56:28Z,974601,89297,5.988826852658101,5.988826852658101,852,FilmAnimation,56,6RB4XxXrNgI,2023-8-09T00:00:00Z,0.09162416209300012,0.0008742039049826544,773,101-1000 Comments,> 2 years
#MSA the next time you meet a PRINCE… #shorts #MSAshorts,2023-06-27T13:03:04Z,8878752,388299,6.948351925507944,6.948351925507944,3085,FilmAnimation,58,6jbbCpJRdTs,2023-8-09T00:00:00Z,0.04373351119616811,0.000347458741949319,773,1001+ Comments,> 2 years
"Exploding the British Ship | The Patriot (Mel Gibson, Jason Isaacs)",2023-06-27T00:00:33Z,1125738,26621,6.051437326222082,6.051437326222082,484,FilmAnimation,20,xlodhVbrQ48,2023-8-09T00:00:00Z,0.02364759828663508,0.0004299401814631824,773,101-1000 Comments,> 2 years
How Hans Zimmer Wrote the Interstellar Theme,2023-06-26T20:00:14Z,1376823,62699,6.138878112323608,6.138878112323608,487,FilmAnimation,57,pVjqjHCS29U,2023-8-09T00:00:00Z,0.04553889643040536,0.0003537128592418924,774,101-1000 Comments,> 2 years
Cuties Exposes a Huge Problem w/ the Rotten Tomatoes System! ...but not the one you think!,2023-06-26T15:00:21Z,889058,52366,5.94893009421914,5.94893009421914,824,FilmAnimation,59,cfCP5oo_61M,2023-8-09T00:00:00Z,0.05890054417147138,0.0009268236717964408,774,101-1000 Comments,> 2 years
