Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
yo cuando voy a la escuela #emojicat #animation xd,2025-07-06T21:34:56Z,935,5,2.9708116108725178,2.9708116108725178,0,FilmAnimation,27,33Dm3xbfzQ0,2025-7-07T00:00:00Z,0.0053475935828877,0.0,31,No Comments,<= 1 month
A real grey alien,2025-07-06T13:16:26Z,26,0,1.414973347970818,1.414973347970818,0,FilmAnimation,15,AYVwmXJ2Vkw,2025-7-07T00:00:00Z,0.0,0.0,31,No Comments,<= 1 month
What If Marvel Heroes Attended a South Indian Wedding? 🤯🔥 | Marvel Kuthu Festival,2025-07-06T12:58:12Z,3359,3741,3.526210003841664,3.526210003841664,0,FilmAnimation,42,x0vDDGZOWIs,2025-7-07T00:00:00Z,1.1137243227150937,0.0,31,No Comments,<= 1 month
Una pallottola spuntata - Riassunto,2025-07-06T12:01:02Z,113,13,2.0530784434834195,2.0530784434834195,0,FilmAnimation,256,WG0FzMrhD1c,2025-7-07T00:00:00Z,0.11504424778761062,0.0,31,No Comments,<= 1 month
Peppa Pig CRAFTS a Cardboard Castle 📦 | Peppa & George: Craft Games | Tales | Cartoon Full Episodes,2025-07-06T11:00:55Z,2935039,10488,6.467613876408936,6.467613876408936,0,FilmAnimation,1269,XD9zWcDQIXM,2025-7-07T00:00:00Z,0.0035733767081118856,0.0,31,No Comments,<= 1 month
Superman and the Mole Men - Riassunto,2025-07-06T11:00:14Z,155,11,2.1903316981702914,2.1903316981702914,0,FilmAnimation,180,62xmPWZu33k,2025-7-07T00:00:00Z,0.07096774193548387,0.0,31,No Comments,<= 1 month
"A Mother's Tear, A Baby's Sacrifice – شہزادہ علی اصغرؑ"" #shorts #shezadaaliasghar #urdu",2025-07-06T07:21:59Z,95,8,1.9777236052888478,1.9777236052888478,0,FilmAnimation,79,GlDGxeNZdXE,2025-7-07T00:00:00Z,0.08421052631578947,0.0,31,No Comments,<= 1 month
Blooming Soul–Song Perfect as a gift to new moms and dads #shorts #ai  #babiescute #family,2025-07-05T22:13:53Z,550,0,2.7403626894942437,2.7403626894942437,1,FilmAnimation,172,HdlQxZLhpbU,2025-7-07T00:00:00Z,0.0,0.0018181818181818182,32,1-10 Comments,<= 1 year
¡BALLERINA CAPPUCCINA se ENAMORA! Italian Brainrot Animación,2025-07-05T17:00:40Z,3679677,18724,6.5658096982185725,6.5658096982185725,648,FilmAnimation,1919,XSHfgxzEpEA,2025-7-07T00:00:00Z,0.005088490103886836,0.00017610241333682278,32,101-1000 Comments,<= 1 year
Bought a surprise gift for her husband 😎🤯,2025-07-05T15:30:27Z,14381016,593125,7.157789569468743,7.157789569468743,961,FilmAnimation,58,VHEL5EqA4ng,2025-7-07T00:00:00Z,0.04124360893555782,6.682420769158452e-05,32,101-1000 Comments,<= 1 year
