Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
A PERSONALIDADE E A MÚSICA DE BABY SAJA #guerreirasdokpop #babysaja #jinu #rumi #shorts,2025-08-03T23:20:01Z,280695,10111,5.448234676646732,5.448234676646732,135,FilmAnimation,29,y5qGnvzjbpE,2025-8-04T00:00:00Z,0.03602130426263382,0.00048094907283706515,1,101-1000 Comments,<= 1 week
Surprising The Kids With A New Puppy! 🐶,2025-08-03T23:16:27Z,20523,1361,4.3122408451442125,4.3122408451442125,203,FilmAnimation,601,Uc7y_nPLOkg,2025-8-04T00:00:00Z,0.06631584076402086,0.009891341421819423,1,101-1000 Comments,<= 1 week
The man glanced at the bamboo pole and thought of a way to destroy the enemy turret.#futurelink,2025-08-03T22:00:54Z,19139,508,4.281919242436253,4.281919242436253,1,FilmAnimation,60,yagiHOawwXk,2025-8-04T00:00:00Z,0.02654266158106484,5.2249333820993784e-05,1,1-10 Comments,<= 1 week
🔴 LIVE! Máša a Medvěd 🐻👧 Kdo že je tady? 😯🧐 Masha and the Bear,2025-08-03T21:55:56Z,18321,85,4.262949174715528,4.262949174715528,0,FilmAnimation,40409,k3PimDL7IAQ,2025-8-04T00:00:00Z,0.004639484744282518,0.0,1,No Comments,<= 1 week
This is a Movie Everyone Must See! | JOY ROAD | True Story,2025-08-03T19:59:25Z,10092,67,4.003977241845537,4.003977241845537,2,FilmAnimation,5505,otIOhVf1AWU,2025-8-04T00:00:00Z,0.006638921918351169,0.00019817677368212446,1,1-10 Comments,<= 1 week
Agentes especiais da ONU começam a procurá-la! | Filme de Suspense e Ficção Científica,2025-08-03T19:51:59Z,11197,108,4.049101678208557,4.049101678208557,2,FilmAnimation,5845,t4i4gh3ykn4,2025-8-04T00:00:00Z,0.009645440743056176,0.00017861927301955882,1,1-10 Comments,<= 1 week
An emotional film everyone should see | A Matter of Time | Watch the full movie online,2025-08-03T19:00:26Z,94520,998,4.975523712960332,4.975523712960332,49,FilmAnimation,6160,Y4GyRou5aIY,2025-8-04T00:00:00Z,0.010558611933982226,0.0005184088023698688,1,11-100 Comments,<= 1 week
A MUST-WATCH! A gripping historical western based on true events! Mysterious Circumstance,2025-08-03T19:00:45Z,22476,140,4.351719023422862,4.351719023422862,6,FilmAnimation,6867,u8DCmMF__mM,2025-8-04T00:00:00Z,0.006228866346324969,0.00026695141484249865,1,1-10 Comments,<= 1 week
Mujer se quedó atrapada en un cuadro | @DramatizeMeEspanol,2025-08-03T19:00:14Z,10332,165,4.014184397501279,4.014184397501279,34,FilmAnimation,984,MVYQLYUEmvw,2025-8-04T00:00:00Z,0.01596980255516841,0.0032907471931862176,1,11-100 Comments,<= 1 week
De Humillada a Millonaria: La Venganza de la Chica de las Joyas,2025-08-03T18:38:19Z,17933,864,4.253652948483564,4.253652948483564,1,FilmAnimation,103,ih9Ze2Dn3_8,2025-8-04T00:00:00Z,0.04817933418836781,5.576311827357386e-05,1,1-10 Comments,<= 1 week
The CEO’s Country Wife Is a Martial Arts Master—Turns Out She’s an Amnesiac Assassin Queen,2025-08-03T18:00:02Z,22460,366,4.351409751925439,4.351409751925439,4,FilmAnimation,5758,1Cqdy1u3buw,2025-8-04T00:00:00Z,0.016295636687444347,0.00017809439002671417,1,1-10 Comments,<= 1 week
"$1,5M in Jewels Stolen in a 1969 Heist — 54 Years Later, a Pawn Shop Scanner Beeps on a Rare Gem",2025-08-03T18:00:02Z,20052,133,4.302157695941016,4.302157695941016,16,FilmAnimation,2348,3gwl4RXjLyA,2025-8-04T00:00:00Z,0.006632754837422701,0.0007979253939756633,1,11-100 Comments,<= 1 week
„Ultima misiune - singurul foc care a schimbat totul și a adus haos în urmăritori”#film #shortsfeed,2025-08-03T17:50:00Z,22492,1087,4.352028074837365,4.352028074837365,2,FilmAnimation,80,ACQUtOVBwwY,2025-8-04T00:00:00Z,0.048328294504712786,8.892050506846879e-05,1,1-10 Comments,<= 1 week
