Title,Date,Views,Likes,Comments,Video_ID,Category,Extracted: ,LTV,CTL,Diff
🔥Save Dad! The Floor Is Lava #bebefinn #shorts #kidssong,2025-04-10T22:00:17Z,7794469,54205,0,JIQtRqSyZQg,Entertainment,,0.6954290279,0,73
Pops took a nap 😭 #fyp #funny #viral #dad #fail #laugh (via: nocaptain0),2025-04-10T21:14:25Z,62034,849,0,zaeGgFPBkkY,Entertainment,,1.368604314,0,73
How To Impress A Woman In The First 5 Minutes! 😍,2025-04-10T19:00:03Z,1322,171,73,2yliww1LZLY,Entertainment,,12.93494705,42.69005848,73
LILY APPREND A DRESSER UN CHIEN ! - PINK LILY,2025-04-10T16:00:17Z,491178,3590,26,8LjjJY6IP3s,Entertainment,,0.7308959277,0.7242339833,73
ARIANA a DISPARUT in MUNTI - ZAPADA - FRIG!,2025-04-10T10:01:20Z,130518,1056,51,w3xXETaEKms,Entertainment,,0.8090838045,4.829545455,73
Blippi Puts out a FIRE🔥! Toy Blippi is a Firefighter🚒! #blippi #shorts,2025-04-10T07:00:09Z,4844797,28767,0,8QzOgxvJYAc,Entertainment,,0.5937710084,0,73
Get ready for a gaming blastwith the coolest shorts around #gamingcommunity #shortsvibes,2025-04-10T01:38:35Z,14713,173,1,vTdD8MWFRu8,Entertainment,,1.175830898,0.5780346821,73
Jack Black - Steve's Lava Chicken (Official Music Video) | A Minecraft Movie Soundtrack | WaterTower,2025-04-09T18:12:30Z,59220122,488525,10530,41O_MydqxTU,Entertainment,,0.8249307558,2.15546799,74
Is that a real lipstick 💄 😂❤️,2025-04-09T03:00:51Z,75205195,227840,89,sRpi_-dxNy4,Entertainment,,0.3029577943,0.0390625,74
Get ready for a gaming blast with our community! 🚀💻 #gamingcommunity #gamersunite,2025-04-09T00:41:28Z,23615,234,0,6PtlaZeLKeE,Entertainment,,0.9908956172,0,74
The $450 Million Da Vinci That Vanished Without a Trace,2025-04-08T21:00:44Z,3175,70,13,jRetS5gfO6Y,Entertainment,,2.204724409,18.57142857,75
PONGO EN ADOPCION A MIS HIJAS…*lo siento!*,2025-04-08T18:40:00Z,706332,14645,5984,RGvwMlp0YQk,Entertainment,,2.073387585,40.8603619,75
The Pistachio! I thought I would give this one a crack! #amauryguichon #chocolate #pistachio,2025-04-08T17:08:18Z,22552538,502837,1906,oorjh8h8EZg,Entertainment,,2.229624887,0.3790492744,75
Get ready for a gaming blast with our community! 🎮💻 #gamingcommunity #gameon,2025-04-08T01:20:44Z,20829,265,0,K3pydrSrIuk,Entertainment,,1.272264631,0,75
Put his brother on a poster 😭 #fyp #viral #blowthisup4me #basketball #dunk (via: coachmoe3),2025-04-07T21:44:43Z,537389,5633,81,fBTXdHAKNxE,Entertainment,,1.048216469,1.437954909,76
Do THIS to Make a Woman Respect You IMMEDIATELY! 😏,2025-04-07T19:00:43Z,1627,169,95,u7_cDfmFRY0,Entertainment,,10.38721573,56.21301775,76
ME AJUDE A ENCHER O CARRO DO MEU PAI COM ESPUMA !!! #shorts,2025-04-07T15:29:28Z,8796828,158861,169,w6K8BT8CB1Y,Entertainment,,1.805889577,0.1063823091,76
✨ Fun Print Trick! 🌸 Make a Colorful Flower Using Bubble Wrap Stamps!,2025-04-07T12:00:35Z,6904290,60414,0,JzG9nvQZr2E,Entertainment,,0.8750211825,0,76
pov: watching a horror movie with bae 💀😭 #shorts #viralshorts,2025-04-07T02:42:58Z,387,11,0,3nDe_bFuYTU,Entertainment,,2.842377261,0,76
Get ready for a gaming blastwith the best community around #gamingcommunity #shortsgaming,2025-04-07T02:29:28Z,10844,193,0,ldRX12zHPRc,Entertainment,,1.779786057,0,76
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
A Weak Boy Reincarnates as a Slime and Becomes a Demon Lord Ruling a Kingdom! 😱🔥,2025-04-15T17:09:56Z,51460,443,6,G-FT8DLRpxQ,FilmAnimation,,0.8608628061,1.354401806,68
"THE LIFE OF CHUCK - Official Trailer - In Select Theaters 6.6, Everywhere 6.13",2025-04-15T15:59:07Z,4621688,22554,2012,dOyXdwXt8d4,FilmAnimation,,0.4880035173,8.920812273,68
Acusada de Seduzir Seu Aluno | A Lição Fatal | Filme Completo Dublado,2025-04-15T15:00:16Z,793143,8503,337,NgUJAibIpUw,FilmAnimation,,1.072063928,3.963307068,68
"For what it’s worth,just keep the Infinity Stones away from Thanos.#viralvideo #shortvideo #shorts",2025-04-15T13:03:00Z,20630279,787372,2547,6qZ9SVPnoP8,FilmAnimation,,3.816584352,0.32348115,68
i am not a robot fr💀👍,2025-04-14T23:06:51Z,760,8,0,0mDtIT8y_Gc,FilmAnimation,,1.052631579,0,69
The Flower Girls Save the Wedding! 💐 | BRAND NEW CLIP - Bluey: The Sign 🪧 | Bluey,2025-04-14T15:00:45Z,1769597,3001,N/A,R3toB8gv2Kw,FilmAnimation,,0.1695866347,#VALUE!,69
Iron Man was ready to sacrifice himself to save the world a long time ago. #viralvideo #shorts,2025-04-14T13:03:00Z,1059277,29887,256,mCC-tp6gYoY,FilmAnimation,,2.821452746,0.8565597082,69
The Genius of Gianni Versace Alive | Fashion Documentary | Full Movie,2025-04-13T23:00:06Z,137,7,0,BZ48Uht3Ems,FilmAnimation,,5.109489051,0,70
Sister Returns After 9 Years... With a Terrifying Secret!,2025-04-13T17:01:56Z,6290950,94801,3118,2Gr6_cRQbc8,FilmAnimation,,1.506942513,3.288994842,70
The Loud House Kids Outsmarting Adults for 60 MINUTES! 🤓 | The Loud House,2025-04-13T13:59:57Z,2290575,7753,0,Tzi0fuLSoQQ,FilmAnimation,,0.338473964,0,70
Thanos: When did I offend such a strong woman?#viralvideo #shortvideo #shorts,2025-04-13T13:03:00Z,11902577,303245,2993,mc5Msw35W3k,FilmAnimation,,2.547725589,0.9869907171,70
[1-167] Reincarnated As A Villain He Started Cultivation Inside His Mother's Womb | Manhwa Recap,2025-04-13T12:00:41Z,35336,1044,59,Pquhyfu_CDc,FilmAnimation,,2.954494,5.651340996,70
A quien no haya visto esta película se la RECOMIENDO |UNA CASA AL BORDE DEL BOSQ |  🔥 PELÍCULA 2025,2025-04-12T23:08:35Z,4973160,52173,2303,8Bwssihr5Y0,FilmAnimation,,1.049091523,4.414160581,71
Kowloon Generic Romance Anime Recap - The Romantic Anime with a Twist,2025-04-12T21:08:17Z,1437,5,1,kYtd4ktkKXM,FilmAnimation,,0.347947112,20,71
DONE FOR - EPIC: The Musical | DONE FOR COVER en ESPAÑOL | EPIC | David Delgado ft. @ArikaFD,2025-04-12T17:01:01Z,261412,6670,381,m2XknTmorUE,FilmAnimation,,2.551527856,5.712143928,71
"Cap, who has lost his shield and has a big moustache, is here to save you. #viralvideo #shorts",2025-04-12T13:03:00Z,135247,3864,80,llx-pNvyhLc,FilmAnimation,,2.85699498,2.070393375,71
Smejko a Tanculienka - Preteky,2025-04-12T07:00:48Z,492064,350,0,nYlAa432M1I,FilmAnimation,,0.07112895883,0,71
Jinshi Gets a Pin | The Apothecary Diaries Season 2,2025-04-11T19:00:45Z,378135,9059,393,oicG8_9PDFU,FilmAnimation,,2.395705238,4.338227177,72
"A Quiet Place Full Series Explained in Hindi  Part 1, 2 & 3 in 1 Minute",2025-04-11T11:49:22Z,8,2,0,vFZW74YeSaI,FilmAnimation,,25,0,72
A quien no haya visto esta película se la RECOMIENDO |Puede llamarme papa |  🔥 PELÍCULA 2025,2025-04-10T22:54:19Z,1119958,4100,142,f5s3G3HB0c0,FilmAnimation,,0.3660851568,3.463414634,73
I hope to see such a brave Hulk again. #viralvideo #shortvideo #shorts,2025-04-10T15:03:00Z,846330,18971,287,AES3iSNihBQ,FilmAnimation,,2.241560621,1.51283538,73
The policeman hurt the police.#foryou #eastnewyork #shorts #tvshow,2025-04-10T11:21:49Z,59099,1024,9,lCYjdYpcHz0,FilmAnimation,,1.732685832,0.87890625,73
"A GUARDIAN ANGEL - PEARL SHIM, CHISOM SOPHIA (SOSO), BRYAN OKWARA, 2025 LATEST NIGERIAN MOVIE",2025-04-09T16:00:27Z,1639631,23070,1906,FX3DVv-MPvE,FilmAnimation,,1.407023897,8.261811877,74
OIIAOIIA CAT is Calling NIKPIG BLUPPI.EXE - Spinning Cat Meme Remix 2025,2025-04-09T11:58:06Z,3937716,9123,126,coqc5O61RcM,FilmAnimation,,0.2316825287,1.38112463,74
This is probably what a weakened Hulk could do.#viralvideo #shortvideo #shorts,2025-04-08T13:03:00Z,18816482,367415,2358,c26awoge_70,FilmAnimation,,1.952623237,0.6417810922,75
Bluey FULL EPISODE | Muffin Has to Wear a Cone of Shame! 🥺 | @disneyjr  x @BlueyOfficialChannel,2025-04-08T11:45:03Z,2783224,6138,0,reGHW4k1FHU,FilmAnimation,,0.2205356091,0,75
I can’t believe they’re still someone in front of a police station#lukecage #foryou #tvshow #shorts,2025-04-08T10:38:58Z,32957,1151,6,VhpkPp3JBBY,FilmAnimation,,3.492429529,0.5212858384,75
【Full】掃地阿姨竟是掌管天下一切生死的大司命！隱退十年被當成廢物，見妹受辱秒變修羅，手撕保潔服亮生死印那刻，全球顫抖！ #短劇 #逆襲 #爽劇,2025-04-07T10:00:36Z,419350,2759,199,RcgkAdohl1U,FilmAnimation,,0.657922976,7.212758246,76
"💕A Drunk Girl Slept With A CEO, And Unexpectedly Got Pregnant With Triplets That Night！",2025-04-06T14:01:05Z,12731,149,1,t3Okb6gS3x8,FilmAnimation,,1.170371534,0.6711409396,77
A woman who scares even Thanos. #viralvideo #shortvideo #shorts,2025-04-06T13:02:00Z,5413279,112439,1960,Y14j7CWpemk,FilmAnimation,,2.077095971,1.743167406,77
One side found the body and one side found the head.#lukecage #tvshow #shorts #foryou,2025-04-06T10:56:10Z,377572,7874,19,HtmuRjKDxmE,FilmAnimation,,2.085430064,0.2413004826,77
The Gruffalo Trailer | Knowledge Kids,2025-04-06T07:00:23Z,2480,11,N/A,VzWG0lORSM0,FilmAnimation,,0.4435483871,#VALUE!,77
A loud crowd reaction to “chicken jockey”,2025-04-06T04:24:45Z,1397,37,5,mS9LZYXCDN0,FilmAnimation,,2.64853257,13.51351351,77
TINKERBELL VILLAIN SONG PART 2 - Take the Shot | Animatic | Cover Español | David Delgado,2025-04-05T19:30:00Z,370604,12310,609,-aqW4J4Hsvs,FilmAnimation,,3.321604732,4.9471974,78
¡Conozcan a la pandilla! 🦁 | DreamWorks Madagascar en Español Latino,2025-04-05T17:00:27Z,1683648,2474,0,LpXyUjWxQ18,FilmAnimation,,0.1469428289,0,78
PAW Patrol |¡PAW Patrol Rubble a la Torre de Vigilancia! con Marshall | 1 Hora | Nick Jr. en Español,2025-04-05T12:01:26Z,8863485,32304,0,wSqOIWwil5o,FilmAnimation,,0.3644616085,0,78
"🔴 LIVE! NEW Bluey Full Episodes MEGA Marathon! 💙 | Picnic, Games, Dancing, and More! | @disneyjr",2025-04-04T20:21:25Z,3603760,8620,0,DbXY5Kt6zA4,FilmAnimation,,0.239194619,0,79
🔴 LIVE! All Minnie's Bow-Toons! 🎀 | NEW BOW-TOONS: PET HOTEL SHORTS! 🏨 | @disneyjr​,2025-04-04T17:01:30Z,2898561,5486,0,ga-uMmWwUiI,FilmAnimation,,0.1892663291,0,79
🔴 LIVE! Phineas and Ferb Season 1 Full Episodes! | @disneychannelanimation,2025-04-04T16:10:13Z,4543030,19353,0,c2gOZMK6qXc,FilmAnimation,,0.4259932248,0,79
Masha e o Urso 👱‍♀️🐻 🤝 O Teste da Amizade 🔍✅ Coleção de desenhos animados,2025-04-04T13:00:41Z,7118919,16311,0,Oc8r9cRJoZs,FilmAnimation,,0.2291218653,0,79
O que acontece quando você vai para a cama às 3AM?!,2025-04-04T10:50:29Z,47757,466,2,MiPvAxnZzRc,FilmAnimation,,0.9757731851,0.4291845494,79
How a Hen Changed the Old Woman’s Life Forever #shortvideo #hen #eggs #oldwomen #poor,2025-04-04T04:00:42Z,90,0,0,e7ZibzVxBkk,FilmAnimation,,0,#DIV/0!,79
BRAND NEW! | I Want To Be a Baby Too | Season 3 | Kongsuni and Friends | Kids Cartoon,2025-04-02T14:00:28Z,6122563,3502,0,QGlV8RBqF8w,FilmAnimation,,0.05719826811,0,81
Sara vê a Fada do Dente! #shorts,2025-04-02T11:00:25Z,447832,3745,0,PYr3i25wvbc,FilmAnimation,,0.8362510942,0,81
🔴 LIVE! Marvel's Spidey and His Amazing Friends w/ NEW Pirate Adventures! 🏴‍☠️ | @disneyjr,2025-04-01T17:57:59Z,1843948,3597,0,Lrtmky9DRVE,FilmAnimation,,0.1950705768,0,82
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
I Created a FAKE Clan in Gorilla Tag...,2025-04-15T22:44:19Z,1972,62,27,fIt_c6atOFw,Gaming,,3.144016227,43.5483871,68
The Alpha Wolf CHOSE ME in Minecraft!,2025-04-15T20:46:55Z,1344387,26972,2798,wkDkhsnwDFw,Gaming,,2.006267541,10.3737209,68
I gave him Jake The Dog 😎,2025-04-15T19:00:42Z,1893993,50916,2316,nukX7BcF0kA,Gaming,,2.688288711,4.548668395,68
Upgrading Worm into a GOD in Minecraft,2025-04-15T19:00:01Z,1241241,8486,156,294oshGeqNU,Gaming,,0.6836706167,1.838321942,68
SOBREVIVÊNCIA EXTREMA: The Last of Us PART 2 NO MINECRAFT HARDCORE!,2025-04-15T18:00:48Z,10177,118,0,qr10-cxgWf4,Gaming,,1.159477253,0,68
Kids With No Fear!,2025-04-15T18:01:01Z,514727,6166,224,ZmskwqOVqUQ,Gaming,,1.197916565,3.63282517,68
O FILME COMPLETO: The Last of Us NO MINECRAFT (100 Dias Hardcore),2025-04-15T15:00:14Z,9579,128,0,99HGtcNoTtY,Gaming,,1.336256394,0,68
UNLEASHED: A NEW WAY TO LEASH!,2025-04-15T15:01:04Z,7630439,424344,11909,etgou71pnuk,Gaming,,5.561200345,2.806449484,68
What a fke,2025-04-15T13:57:32Z,13,0,0,NAtXJnq192E,Gaming,,0,#DIV/0!,68
I Went From Poor To Rich In Roblox Grow A Garden With MY CRAZY FAN GIRLS...,2025-04-14T14:01:04Z,368917,3764,607,hStSnrrcsEg,Gaming,,1.020283695,16.12646121,69
A fuga do Cadres,2025-04-14T14:01:09Z,3465651,148277,133,kV1WgljSfdU,Gaming,,4.278474665,0.08969698605,69
RAVENSWATCH: o ROGUELIKE pra jogar com a GALERA! | ANALISE/REVIEW,2025-04-14T14:00:47Z,3488,175,49,VYRrnNpURYk,Gaming,,5.017201835,28,69
Cmdr Yootsvik's first landing on a surface settlement in Elite | #hypertexthero on #Twitch,2025-04-14T00:11:37Z,1393,3,0,RLijbCnA574,Gaming,,0.2153625269,0,69
Hunted ’Til Dawn: The PURGE!,2025-04-13T19:18:04Z,1880444,33103,3944,ME9KV2dsfw0,Gaming,,1.760382123,11.91432801,70
VAI FURAR A FILA DE NOVO,2025-04-13T18:05:30Z,14809835,383911,534,Wmb4xTUZaVE,Gaming,,2.592270609,0.1390947381,70
a jao 1v1#jisko#cistome#khelna#ho#to#uid#comment#kar#do#@AGENTFFYT_22,2025-04-13T13:50:33Z,363,11,1,N55m8jCL2AI,Gaming,,3.03030303,9.090909091,70
MOST OP SPEAR BUILD Guide in The First Berserker: Khazan,2025-04-13T01:08:12Z,21370,267,42,yf_e4cfBieU,Gaming,,1.249415068,15.73033708,70
He SAVED A TRILLIONAIRES Life! (A Roblox Movie),2025-04-12T15:01:29Z,3285332,15250,1102,tpzm6JRbfsA,Gaming,,0.4641844416,7.226229508,71
Não mexa com a mamãe,2025-04-11T23:54:01Z,8298458,60605,74,eiTFWkaZU8E,Gaming,,0.7303164034,0.1221021368,72
Accidentally Became a PRINCESS in Minecraft!,2025-04-11T21:18:19Z,990922,19911,2511,r1x2Btv7wmo,Gaming,,2.009340796,12.61111948,72
Roblox Get A Snack At 4AM..,2025-04-11T18:23:16Z,1561402,15033,1077,njHoUTpGl5E,Gaming,,0.9627885708,7.164238675,72
I PLAYED A MINI IPL TOURNAMENT,2025-04-11T13:30:24Z,1115486,28180,6098,_fGbHXT7lIA,Gaming,,2.526253131,21.63946061,72
Por Esto NUNCA Agregaran A Los Patos!,2025-04-10T19:30:06Z,2891897,165534,1296,nu5YBsgf1L8,Gaming,,5.724062786,0.7829207293,73
Pokemon Uranium- A Buzzing Turn of Events,2025-04-10T14:01:17Z,128,2,0,s-IgD1bBETw,Gaming,,1.5625,0,73
How to Easily Beat SKALPEL in The First Berserker Khazan,2025-04-10T02:45:17Z,2781,30,8,KrIT1FTRKMI,Gaming,,1.078748652,26.66666667,73
“This is a one-shot match…” #fyp #bluelock #bluelockedit #edit #sae #itoshisae,2025-04-09T23:35:07Z,1916,22,2,GAkwWBOlOlg,Gaming,,1.14822547,9.090909091,74
“NOT A THREAT” THE AVENGERS VS THANOS - edit | NUNCA MUDA (slowed) #mcumemes,2025-04-09T23:18:35Z,1809,26,0,Bi4zfGK7UvQ,Gaming,,1.437258154,0,74
Jugamos Atrapa a Tu Amigo en PARKOUR REALISTA!,2025-04-09T22:03:27Z,878024,9971,773,n-mQATLeyzg,Gaming,,1.135618161,7.752482198,74
Encontrando a mamãe monstro,2025-04-09T19:00:38Z,5864613,53906,53,kgaTItjvxy0,Gaming,,0.9191740359,0.09831929655,74
CRIEI UM MULTIPLICADOR DE DIAMANTES NO MINECRAFT,2025-04-09T13:30:27Z,1501096,10420,156,UAMS-RBPSEk,Gaming,,0.6941594675,1.497120921,74
How to EASILY Beat Bellerian in The First Berserker Khazan,2025-04-09T02:06:20Z,3908,36,22,aTYlG5nHS8U,Gaming,,0.9211873081,61.11111111,74
It’s dangerous territory when you’re a scruffy clown | #hypertexthero on #Twitch,2025-04-08T17:47:32Z,1516,10,0,fGTtU4jDyGw,Gaming,,0.6596306069,0,75
🎮Call of Duty Gets a HEAVY METAL Overhaul,2025-04-07T18:07:17Z,64,2,2,UTietuTXBFo,Gaming,,3.125,100,76
🙃 O Que Poderia Dar Errado? [Genshin Impact],2025-04-07T18:00:48Z,2,0,0,yTza57tmswk,Gaming,,0,#DIV/0!,76
A naam ka status || A naam ki video ||new name status || A name status love|| #mh48ankesh,2025-04-07T12:29:03Z,312225,5702,49,lxYyVjLoshQ,Gaming,,1.826247097,0.8593475973,76
#dj #anime #anime #animememe #otakus #animemomentos #memes #memes #animehumor #edit #animejokes #a,2025-04-06T15:49:48Z,12624,101,0,uF98ZbVnpu0,Gaming,,0.8000633714,0,77
a minecraft movie is cool @minecraft,2025-04-06T10:52:02Z,142,6,0,tS-IVkdUehY,Gaming,,4.225352113,0,77
She need a  award #hellyeahfpv #wthhelly,2025-04-06T08:35:39Z,1207,39,1,gjIs8ZFFjeE,Gaming,,3.231151616,2.564102564,77
I am a god at fnaf,2025-04-06T05:48:57Z,6,0,0,Qt2XEvhB7mQ,Gaming,,0,#DIV/0!,77
MEDUSA has a CRUSH on me!,2025-04-05T20:07:52Z,1303318,26079,2583,K4bChMiEpd0,Gaming,,2.000969832,9.904520879,78
That time i teamed up with a Horse to win a valorant Game,2025-04-05T17:59:18Z,78,10,2,xvYBgD8hyKU,Gaming,,12.82051282,20,78
sub for a dog,2025-04-04T14:36:45Z,77,1,1,_DKN22BrnXQ,Gaming,,1.298701299,100,79
I Fooled Villager by Turning into a Emerald in Minecraft..,2025-04-04T12:22:20Z,2742256,24838,593,eLNJRrxDYHg,Gaming,,0.9057505937,2.387470811,79
This OG MP5 & KILO got me a 40 bomb in our home VERDANSK 👑❤️| Call of Duty Warzone,2025-04-04T11:21:53Z,36,3,0,z7I4NXJWC5s,Gaming,,8.333333333,0,79
Minecraft Movie is ACTUALLY GOOD?,2025-04-04T00:21:23Z,949,26,5,yR83pGTL_BA,Gaming,,2.739726027,19.23076923,79
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
Let's Learn to Cut Nails Safely! 💅💕A Fun Lesson for Kids! #art #kids #crafts,2025-04-15T11:30:26Z,33117926,227096,0,XggARG04VLc,HowtoStyle,,0.6857192688,0,68
Staying in the Most Magical Airbnb Treehouses in California!,2025-04-15T01:00:06Z,3400,142,32,vp-siwGixvw,HowtoStyle,,4.176470588,22.53521127,68
How to share ICE CREAM properly like a REAL FRIEND?😎❤️🍦| CHEFKOUDY,2025-04-14T23:44:01Z,49016544,297900,2661,7cPblcfZ4Ec,HowtoStyle,,0.6077539861,0.8932527694,69
Awaken Your Inner Light: Unlock the Path to Spiritual Ascension,2025-04-14T16:01:02Z,8,1,0,b6HTrysVAfU,HowtoStyle,,12.5,0,69
Let’s Craft a Magic Paper Flowers 🌸✨ #art #diy #drawing #kidssong,2025-04-14T11:01:26Z,241110546,2299489,0,yDW_1mV08uM,HowtoStyle,,0.9537073505,0,69
Cultivo de AJOS en maceta,2025-04-13T21:30:08Z,70,5,4,oj-acFQOHnE,HowtoStyle,,7.142857143,80,70
Cottagecore : Une esthétique problématique ? 🌿,2025-04-13T07:45:01Z,47457,3522,372,QmXJ8O7cr7M,HowtoStyle,,7.421455212,10.56218058,70
How Much Can a Small YouTuber Make in 1 Week of Daily Uploads,2025-04-13T06:37:14Z,124,7,2,jrZlAlVOek4,HowtoStyle,,5.64516129,28.57142857,70
No More Hair in My Cupcakes! 🧁 Mom Makes a Cute Hairstyle! #kidsvideo,2025-04-12T16:30:30Z,37613354,304062,0,yIE3H-P7XbM,HowtoStyle,,0.808388425,0,71
Let's teach Kids to Do Hairstyles using a DIY Cardboard Friend! 🎀 👩🏽‍🦱 #Kids,2025-04-11T16:00:09Z,23413801,269805,0,70gZUYPzRJY,HowtoStyle,,1.15233319,0,72
I Gave My Mom A Pot Full Of DIY Clay Flowers!🌸🌸🌸,2025-04-10T12:00:12Z,42457435,394325,0,8gQfHF2qPTY,HowtoStyle,,0.9287537036,0,73
Avocado cucumber toast. Recipe in the comments section#avocadotoast,2025-04-10T06:25:49Z,16113,165,3,nqaiZ73TKJ4,HowtoStyle,,1.024017874,1.818181818,73
📱 QR Codes: From an Ancient Board Game to a Tech Marvel! 🔳🚀,2025-04-09T07:35:06Z,115,2,0,Q3u10NiaCco,HowtoStyle,,1.739130435,0,74
How to share ICE CREAM properly like a REAL friend?😎❤️🍦| CHEFKOUDY,2025-04-08T21:34:41Z,55208332,347314,3196,2Wl4_85M_xw,HowtoStyle,,0.6290970718,0.9202047715,75
how to draw a duck 🦆 / easy duck drawing for kids / simple duck drawing #shorts #drawing #art,2025-04-08T09:41:24Z,683,16,0,AV-A-WkRuck,HowtoStyle,,2.342606149,0,75
DIY Mini Paper Drawers: The Essential Desk Storage Solution | Easy DIY,2025-04-07T16:30:09Z,859,12,1,UkcXwlDflEw,HowtoStyle,,1.396973225,8.333333333,76
Why Some Celebs Can Never Escape The Role That Made Them Famous,2025-04-04T16:46:48Z,484,28,13,haGslbC-T6Q,HowtoStyle,,5.785123967,46.42857143,79
DIY PRINCESS DOLL! 👸💕 Watch Kid Make a Princess from a Toilet Roll! #shorts,2025-04-04T10:00:03Z,2868441,28596,0,2djbs9mlkAc,HowtoStyle,,0.9969178379,0,79
Bro didn't think for a single moment 🔥💯🤌#levi #shoets #viral #fyp,2025-04-02T02:04:34Z,32996,1013,8,AYw5U3g9R9o,HowtoStyle,,3.070069099,0.789733465,81
JBL Partybox Encore: The Best Party Speaker for Any Occasion,2025-04-01T10:00:10Z,848,3,2,wAZHC3zJhj0,HowtoStyle,,0.3537735849,66.66666667,82
"How to make the best CHOCOLATE ICE CREAM with gummy candy eye, for dad?😅❤️🍨| CHEFKOUDY",2025-03-31T23:46:13Z,27448358,148048,1928,KeXy8K9KyBU,HowtoStyle,,0.5393692402,1.302280342,83
Dad is a Craft Master! 🔢 Let's Make a Re-usable Paper Tablet for Kids!,2025-03-31T17:30:10Z,7384908,52134,0,unBptjkkgS8,HowtoStyle,,0.7059532766,0,83
Bro jast a flexing his strength 🥵🔥💯 #supercub #shorts #viral #fyp,2025-03-30T17:14:23Z,147631,4347,21,GasKII8bPPs,HowtoStyle,,2.944503526,0.4830917874,84
That a  called anime moments 🔥💯🤌 #shorts #viral #fyp,2025-03-30T02:01:17Z,23872,1190,6,VOzNbuuePTg,HowtoStyle,,4.984919571,0.5042016807,84
Are SPRUNKI Paper Grapes The WEIRDEST Thing You've Ever Seen?,2025-03-30T00:42:24Z,4927709,44669,0,eqOJCKdMAYI,HowtoStyle,,0.9064861582,0,84
NaturaLawn   It Starts with a Soil Test,2025-03-29T20:45:01Z,2038,3,0,pJWlyBz3l7M,HowtoStyle,,0.1472031403,0,85
FLOWER ART MAGIC! 🌺🤩 Let's Paint Flowers with Just a Rope!🧵 #crafts #shorts,2025-03-29T19:00:32Z,467889,5779,0,dTgPykIOVKc,HowtoStyle,,1.235122005,0,85
How To Fly a card Part 3 ~ High-Speed CARD Launcher in Action!!,2025-03-26T19:31:14Z,2166,107,18,viBR13tXzeQ,HowtoStyle,,4.939981533,16.82242991,88
Struggle of the kitten 🐾 🐈 : From poor to an Inspiring Figure #nevergiveup,2025-03-25T19:54:09Z,12945,627,3,wwUH3Blw_j4,HowtoStyle,,4.843568946,0.4784688995,89
Validation is a drug to the ego.,2025-03-24T15:15:08Z,1316,103,22,vFsVGTwpeQE,HowtoStyle,,7.82674772,21.3592233,90
Aprenda a Ginga da Capoeira em 1 minuto! | Bora Praticar?,2025-03-23T20:00:31Z,492,26,5,fDYABK-2DFA,HowtoStyle,,5.284552846,19.23076923,91
Husband Cut 10 Year Old Beard to Surprise His Wife and Her Reaction Is Priceless,2025-03-22T15:00:24Z,118032,2233,146,I-X_YHwjGr4,HowtoStyle,,1.891859835,6.538289297,92
Repairing a DESTROYED Barbie Wig from the INSIDE Out!,2025-03-21T17:30:31Z,170,14,7,mIcX8yovDIw,HowtoStyle,,8.235294118,50,93
छोले कुलचे – हर किसी की पसंदीदा स्ट्रीट फूड | Chole Khulche – A Street Food Favorite,2025-03-21T04:30:24Z,19,7,5,UVtmGHJ7v_0,HowtoStyle,,36.84210526,71.42857143,93
Why Old-School Meat Gravy is the Best?,2025-03-20T23:00:31Z,105,8,0,P2fB4NI8CAc,HowtoStyle,,7.619047619,0,94
Mom is a Rainbow Painting Master! 🌈 Drawing Hack for Kids,2025-03-20T17:30:01Z,21704130,323250,0,4bwUZgRwQgw,HowtoStyle,,1.48934788,0,94
Somebody's watching me It's my anxiety ☕️ brew a cup of instant coffee with nespresso machine,2025-03-19T15:54:14Z,3145,64,5,pNsqdFxjqY8,HowtoStyle,,2.034976153,7.8125,95
AI Business Revolution: Build a Brand in Hours with Speed & Influence,2025-03-18T14:49:10Z,566,57,0,60hoWhJMfuY,HowtoStyle,,10.07067138,0,96
Cozy Cabin Construction | A Girl Shares Her Skills and Tricks for Log Cabin Build,2025-03-17T09:46:12Z,176619,11324,0,Yz1htgKYQs0,HowtoStyle,,6.411541227,0,97
EP - #60 How To Unlock Your Creative Genius || Harnessing The Power of Your Subconscious Mind​,2025-03-15T14:30:22Z,491,10,4,e11leDPpn3U,HowtoStyle,,2.036659878,40,99
🦍💖 A Gorilla’s Love – Cradling a Baby Like His Own! 👶✨ #heartwarming,2025-03-14T18:44:47Z,5189,145,2,tj7a662RiXw,HowtoStyle,,2.794372712,1.379310345,100
How to Make a Cute Dolphin 🐬 #kidsvideos,2025-03-13T13:30:21Z,30230269,361254,0,UQH58vZ8o3c,HowtoStyle,,1.19500756,0,101
Instant Chana Dal Pakoda Recipe for a Flavorful Holi #shorts #ytshorts #tasty Blueprints,2025-03-13T10:45:01Z,38,8,2,1a7gnxRCLAM,HowtoStyle,,21.05263158,25,101
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
