Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
campeones a los 50,2023-06-13T17:43:06Z,27,1,1.4313637641589874,1.4313637641589874,0,Sports,6,vCceEsgbWK8,2023-8-03T00:00:00Z,0.037037037037037035,0.0,781,No Comments,> 2 years
JA FIZERAM A PRÉ RESERVA? FAÇAM ANTES QUE ESGOTE 😁🤣🤣O RAFA É UM GRANDA PALHAÇO,2023-06-12T18:48:23Z,2766,126,3.441852175773292,3.441852175773292,1,Sports,45,xPm2LRgUp4M,2023-8-03T00:00:00Z,0.0455531453362256,0.00036153289949385393,782,1-10 Comments,> 2 years
¡Adiós a la grasita en tus muslos! Tonifica tu entrepierna con esta sencilla rutina de ejercicios,2023-06-12T16:00:41Z,30997,1363,4.491319663302256,4.491319663302256,27,Sports,663,x-dTenv6Ywg,2023-8-03T00:00:00Z,0.04397199729006033,0.0008710520372939317,782,11-100 Comments,> 2 years
What’s the best way to take a penalty?,2023-06-07T06:00:20Z,1757745,100200,6.2449558712351845,6.2449558712351845,370,Sports,52,uMkqK75WS_k,2023-8-03T00:00:00Z,0.05700485565312375,0.00021049697197261265,787,101-1000 Comments,> 2 years
The moment Jimmy Butler became a meme during the 2020 NBA Finals 😅 #nba #jimmybutler,2023-06-05T17:44:47Z,921799,71008,5.964636232650817,5.964636232650817,377,Sports,56,QyB5x6Ws5vg,2023-8-03T00:00:00Z,0.07703197768710966,0.00040898286936740007,789,101-1000 Comments,> 2 years
A HUGE goal for Nigeria against Argentina! 🇳🇬🦅,2023-06-01T15:00:33Z,592141,16371,5.772425132788292,5.772425132788292,176,Sports,29,ihTVLWL4Qt0,2023-8-03T00:00:00Z,0.027647131342028335,0.00029722650517359885,793,101-1000 Comments,> 2 years
How Inter Milan were born from AC Milan,2023-06-01T06:00:11Z,3071540,179861,6.4873561754153615,6.4873561754153615,1344,Sports,60,grzaj3eQJVA,2023-8-03T00:00:00Z,0.058557270945519185,0.0004375655208787774,793,1001+ Comments,> 2 years
Watch THIS Before You Buy A Hardtail! ⚡,2023-05-31T23:00:33Z,288185,9171,5.45967137208254,5.45967137208254,151,Sports,40,yFCRdLwBjTg,2023-8-03T00:00:00Z,0.03182330794454951,0.0005239689782604923,794,101-1000 Comments,> 2 years
Memorial Day Shoe Shopping 🛍️ W/ Big Katt #shoes #shorts,2023-05-30T18:49:57Z,807,21,2.90687353472207,2.90687353472207,5,Sports,50,M68PEkijJxU,2023-8-03T00:00:00Z,0.026022304832713755,0.006195786864931847,795,1-10 Comments,> 2 years
What is a False Nine?,2023-05-30T06:00:04Z,1800156,134721,6.255310142327482,6.255310142327482,759,Sports,58,DToOX7nKRb8,2023-8-03T00:00:00Z,0.07483851399545373,0.00042163012538913293,795,101-1000 Comments,> 2 years
10 Ways to Flip a Bottle,2023-05-23T16:40:57Z,710273762,8511234,8.851425771832293,8.851425771832293,0,Sports,20,cnbNTp9kJ6c,2023-8-03T00:00:00Z,0.011983033099848618,0.0,802,No Comments,> 2 years
Hacer campeones a partir de los 50años,2023-05-18T19:34:03Z,29,3,1.462397997898956,1.462397997898956,0,Sports,27,r4BHpt7S5zs,2023-8-03T00:00:00Z,0.10344827586206896,0.0,807,No Comments,> 2 years
An amazing goal By Raul #football #fifamobile #shorts,2023-05-16T07:47:01Z,2011,34,3.303412070596742,3.303412070596742,0,Sports,5,eqlRh5Vj7AE,2023-8-03T00:00:00Z,0.016907011437095974,0.0,809,No Comments,> 2 years
Cristiano Ronaldo explains why he doesn't read the media #cristianoronaldo#media #truth #matrix,2023-05-16T06:14:45Z,2,0,0.3010299956639812,0.3010299956639812,0,Sports,42,BUqC49ezyRg,2023-8-03T00:00:00Z,0.0,0.0,809,No Comments,> 2 years
How to do a seated row,2023-05-13T14:00:10Z,611253,3690,5.786221003633106,5.786221003633106,17,Sports,15,DHA7QGDa2qg,2023-8-03T00:00:00Z,0.006036780187581902,2.7811724441434235e-05,812,11-100 Comments,> 2 years
"SOU INICIADO, O QUE ESTOU A FAZER ERRADO PARA NÃO ESTAR A SENTIR/APANHAR CHOCO???✅",2023-05-10T17:03:10Z,3505,226,3.5446880223026773,3.5446880223026773,22,Sports,812,k3gmblYkEVg,2023-8-03T00:00:00Z,0.0644793152639087,0.006276747503566334,815,11-100 Comments,> 2 years
Ben Foster on Antony: He’s got a hammer-foot!,2023-05-10T11:41:16Z,829675,37887,5.918908004005251,5.918908004005251,570,Sports,27,fsuhPEWl6c4,2023-8-03T00:00:00Z,0.0456648687739175,0.0006870160002410583,815,101-1000 Comments,> 2 years
THIS is why the Nuggets Mascot makes over $600K a year!🤯 #shorts,2023-05-07T21:09:42Z,71032233,1783334,7.851455467555833,7.851455467555833,14998,Sports,11,ap5-XrBYcTI,2023-8-03T00:00:00Z,0.0251059825192318,0.0002111435804080663,818,1001+ Comments,> 2 years
How to change gears on a road bike! 😎,2023-05-03T23:00:07Z,331787,7294,5.5208593655977145,5.5208593655977145,75,Sports,49,Brp0Z_bMX-A,2023-8-03T00:00:00Z,0.02198398370038609,0.00022604863963928665,822,11-100 Comments,> 2 years
Soi Kèo Verona vs Inter Milan | Vòng 33 Seriae A | Soi Kèo Serie A |02H00 |Huy Soi Kèo,2023-05-03T15:04:26Z,10,2,1.0,1.0,1,Sports,587,0bN1VhoSgrw,2023-8-03T00:00:00Z,0.2,0.1,822,1-10 Comments,> 2 years
VEM CONHECER A ILHA DOS PINGUINS! 🐧🏔️ - Little Journalist | #shorts,2023-08-02T15:00:06Z,77,9,1.8864907251724818,1.8864907251724818,0,TravelEvents,58,5XChMihuS38,2023-8-03T00:00:00Z,0.11688311688311688,0.0,731,No Comments,<= 2 years
Karbala: A Journey of Faith and Courage,2023-07-28T20:28:11Z,26,2,1.414973347970818,1.414973347970818,0,TravelEvents,28,8P2F2OJ1aIw,2023-8-03T00:00:00Z,0.07692307692307693,0.0,736,No Comments,> 2 years
2022年7月25日 大蛇山 宝剣 本宮彌劔神社,2023-07-23T16:07:44Z,883,12,2.9459607035775686,2.9459607035775686,0,TravelEvents,16,OxAXAKy2a-I,2023-8-03T00:00:00Z,0.013590033975084938,0.0,741,No Comments,> 2 years
2022年7月25日 大蛇山 宝剣 本宮彌劔神社,2023-07-23T16:06:04Z,1092,6,3.0382226383687185,3.0382226383687185,0,TravelEvents,8,dVcr8z3_WUk,2023-8-03T00:00:00Z,0.005494505494505495,0.0,741,No Comments,> 2 years
Basura y contaminación en #Sanandres 😲 No esperaba encontrar esto #colombia #savetheocean #plásticos,2023-07-16T05:11:17Z,166,5,2.220108088040055,2.220108088040055,0,TravelEvents,47,ksDvRVGB0tI,2023-8-03T00:00:00Z,0.030120481927710843,0.0,748,No Comments,> 2 years
Click on this video for a boy to get £.01!,2023-07-12T18:39:44Z,451,18,2.6541765418779604,2.6541765418779604,1,TravelEvents,13,_HbKYufeAY0,2023-8-03T00:00:00Z,0.03991130820399113,0.0022172949002217295,752,1-10 Comments,> 2 years
Kanneliya Rainforest in Half a Day | කන්නෙලිය වනාන්තරය වරුවකින් නරඹමුද? | Sinhala,2023-07-07T11:00:15Z,3323,122,3.521530341278711,3.521530341278711,26,TravelEvents,676,I6VjK_gQTdQ,2023-8-03T00:00:00Z,0.0367138128197412,0.007824255191092387,757,11-100 Comments,> 2 years
What My Japanese Wife Eats in a Day,2023-07-03T00:00:00Z,3130400,124897,6.495599834892624,6.495599834892624,1148,TravelEvents,53,-BkzY_rKEYE,2023-8-03T00:00:00Z,0.03989809608995656,0.0003667262969588551,762,1001+ Comments,> 2 years
My thoughts squeezed in a vlog.,2023-07-02T20:21:19Z,311,21,2.4927603890268375,2.4927603890268375,0,TravelEvents,824,sNVeflfwAIo,2023-8-03T00:00:00Z,0.06752411575562701,0.0,762,No Comments,> 2 years
marea a Conway (VID 20230522 115301,2023-07-02T12:25:24Z,71,4,1.8512583487190752,1.8512583487190752,0,TravelEvents,29,sc73EuDTbQo,2023-8-03T00:00:00Z,0.056338028169014086,0.0,762,No Comments,> 2 years
Comment YOUR Ideas!,2023-06-28T19:36:10Z,345,16,2.537819095073274,2.537819095073274,7,TravelEvents,56,QQDw1UNBoYU,2023-8-03T00:00:00Z,0.0463768115942029,0.020289855072463767,766,1-10 Comments,> 2 years
Ball in the hat,2023-06-28T18:21:17Z,2429,48,3.3854275148051305,3.3854275148051305,1,TravelEvents,8,zuCjSYPovqI,2023-8-03T00:00:00Z,0.019761218608480857,0.0004116920543433512,766,1-10 Comments,> 2 years
What I eat in a day in Thailand 🇹🇭🥭,2023-06-28T08:11:13Z,450450,39887,5.653646591254662,5.653646591254662,88,TravelEvents,61,6hAz8EEerjA,2023-8-03T00:00:00Z,0.08854922854922855,0.00019536019536019536,766,11-100 Comments,> 2 years
Is SAS a good airline?,2023-06-27T15:03:30Z,163251,2620,5.212855850242069,5.212855850242069,73,TravelEvents,53,sq0bLUDHM9U,2023-8-03T00:00:00Z,0.01604890628541326,0.0004471641827615145,767,11-100 Comments,> 2 years
Hiking to a shipwreck I discovered on Google Earth! 🌎 #hiking #hikingadventures #googleearth,2023-06-27T12:24:35Z,10697380,360154,7.029277423398071,7.029277423398071,2006,TravelEvents,42,e5_K8STvUp0,2023-8-03T00:00:00Z,0.0336674961532637,0.00018752255225111194,767,1001+ Comments,> 2 years
Slo-mo budgie footage!,2023-06-26T20:19:52Z,120,8,2.0791812460476247,2.0791812460476247,0,TravelEvents,51,3qYQkteLZ3Y,2023-8-03T00:00:00Z,0.06666666666666667,0.0,768,No Comments,> 2 years
The Truth About The 5 Second Rule 😷,2023-06-25T14:30:20Z,32584103,1090012,7.5130057699069654,7.5130057699069654,4040,TravelEvents,28,vrS5Uom5UgY,2023-8-03T00:00:00Z,0.03345226351635336,0.00012398684106786675,769,1001+ Comments,> 2 years
How A Nuke Works 😬,2023-06-24T14:30:09Z,26993442,1178966,7.431258266042148,7.431258266042148,8875,TravelEvents,26,K9TJ52Relww,2023-8-03T00:00:00Z,0.04367601582636257,0.0003287835615776602,770,1001+ Comments,> 2 years
