Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
I Bought A Device That Tells You If You’re Attractive,2025-06-28T17:15:00Z,7019266,259871,6.84629170061755,6.84629170061755,3213,Entertainment,60,0g8Ps3IUiSo,2025-7-03T00:00:00Z,0.037022531985538086,0.0004577401682740047,35,1001+ Comments,<= 1 year
I Built a Gymnastics Gym in my House for My Daughter!,2025-06-28T14:45:52Z,5924151,44505,6.772626119672094,6.772626119672094,6896,Entertainment,1691,V38D3EyNfG0,2025-7-03T00:00:00Z,0.00751246887528694,0.0011640486543979043,35,1001+ Comments,<= 1 year
New Student is a WEREWOLF,2025-06-28T12:30:19Z,18277374,231514,7.261913798660772,7.261913798660772,901,Entertainment,31,IRb8HiUOMEM,2025-7-03T00:00:00Z,0.012666699275289765,4.9295921832096884e-05,35,101-1000 Comments,<= 1 year
ITS A JOKE HES 13 😭😭😭,2025-06-28T12:12:06Z,1771620,38369,6.248370574435373,6.248370574435373,226,Entertainment,6,34USeyrDIM8,2025-7-03T00:00:00Z,0.021657578939050137,0.00012756685971032161,35,101-1000 Comments,<= 1 year
My Boyfriend is a Werewolf?! | Alan’s Universe,2025-06-28T12:00:07Z,15147233,105651,7.18033330593512,7.18033330593512,5929,Entertainment,1051,BreWChEoqns,2025-7-03T00:00:00Z,0.006974937270721326,0.0003914246252104262,35,1001+ Comments,<= 1 year
#水筒 #ランドセル に入れてる？,2025-06-28T06:07:26Z,812265,3694,5.909697740155004,5.909697740155004,113,Entertainment,32,NpNnMrorJgI,2025-7-03T00:00:00Z,0.0045477768954713055,0.0001391171600401347,35,101-1000 Comments,<= 1 year
"தன்னை கொன்றவனை பழிவாங்க மறுபிறவி எடுத்த சிறுமி, அடுத்து நடந்தது.., | True Reincarnation | MM",2025-06-28T03:18:36Z,259444,9735,5.414043631488752,5.414043631488752,260,Entertainment,1681,1-azrlgMcUc,2025-7-03T00:00:00Z,0.03752254821849802,0.001002143044356393,35,101-1000 Comments,<= 1 year
UN LEON MORDIÓ A NASYA EN EL ZOOLÓGICO!!,2025-06-28T00:28:49Z,7463624,169753,6.872949752544669,6.872949752544669,11292,Entertainment,1636,X8sivyTezk8,2025-7-03T00:00:00Z,0.022744044984045284,0.0015129379507863741,35,1001+ Comments,<= 1 year
VÍBORA ESPINHOSA: A COBRA MAIS BONITA DO MUNDO! #cobra #cobrasnake #víbora #serpentes #peçonha,2025-07-02T21:00:56Z,1068,36,3.0285712526925375,3.0285712526925375,0,NewsPolitics,75,beWAY01NFd0,2025-7-03T00:00:00Z,0.033707865168539325,0.0,31,No Comments,<= 1 month
¿Diddy Combs a prisión? Lo declaran culpable de dos cargos / La Opinión,2025-07-02T20:47:13Z,3537,68,3.5486350598147514,3.5486350598147514,5,NewsPolitics,85,nbCZHH2ba1E,2025-7-03T00:00:00Z,0.019225332202431437,0.0014136273678258412,31,1-10 Comments,<= 1 month
"El pueblo llora, y está de luto, Bukele mete a la cárcel por siempre El Salvador",2025-07-02T20:42:00Z,932983,7903,5.9698737304844895,5.9698737304844895,0,NewsPolitics,0,5-BSNSRnSVU,2025-7-03T00:00:00Z,0.008470679530066465,0.0,31,No Comments,<= 1 month
Velvet Tale #15B: A tale of pre-marital counseling to heal past hurt,2025-07-02T23:00:06Z,130,1,2.113943352306837,2.113943352306837,3,HowtoStyle,2016,ZMIn96Az-eM,2025-7-03T00:00:00Z,0.007692307692307693,0.023076923076923078,31,1-10 Comments,<= 1 month
"How to drizzle SAUCE on CHIPS properly, like a dad?😅❤️🍟| CHEFKOUDY",2025-07-02T22:42:48Z,97696280,423648,7.989878027319279,7.989878027319279,3120,HowtoStyle,9,tUtu89p6KBo,2025-7-03T00:00:00Z,0.004336378007432831,3.193570932281147e-05,31,1001+ Comments,<= 1 month
