Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
A Movie That Keeps You in Suspense Until The Last Minute | Complete Thriller Drama,2025-08-04T19:00:21Z,21581,106,4.334071564740765,4.334071564740765,4,FilmAnimation,5368,cLNIElAut0c,2025-8-05T00:00:00Z,0.004911727908808674,0.00018534822297391223,1,1-10 Comments,<= 1 week
"💖Pequeña pero fuerte, chica pobre salva a un hombre en incendio. Sin saber q es CEO & nace el amor!",2025-08-04T19:00:31Z,12770,380,4.106190897263415,4.106190897263415,23,FilmAnimation,6784,QGs-hukxZ5I,2025-8-05T00:00:00Z,0.02975724353954581,0.0018010963194988255,1,11-100 Comments,<= 1 week
ELLE A ÉTÉ DISGRACIÉE PARCE QU'ELLE N'AVAIT PAS D'ENFANT POUR LE ROI MAIS DIEU A CHANGÉ SON HISTOIRE,2025-08-04T19:00:19Z,5517,33,3.74170298395774,3.74170298395774,1,FilmAnimation,6843,PCoTvoMcZ1M,2025-8-05T00:00:00Z,0.005981511691136488,0.00018125793003443902,1,1-10 Comments,<= 1 week
El Apoyo De Esma Sultan A Su Nuera Süreyya - La Novia de Estambul,2025-08-04T19:00:53Z,8496,131,3.929214503737394,3.929214503737394,7,FilmAnimation,3817,yLaKgAjUrGY,2025-8-05T00:00:00Z,0.015419020715630885,0.0008239171374764595,1,1-10 Comments,<= 1 week
"His Parents Left Him When He Was A Child, You Won't Believe What His Aunty Did To Him... #tales ",2025-08-04T18:41:22Z,24451,559,4.388296625651903,4.388296625651903,66,FilmAnimation,1852,_8T4auatC6Y,2025-8-05T00:00:00Z,0.022862050631875998,0.002699276103226862,1,11-100 Comments,<= 1 week
"If You're a Fan of Spy Movies, This One Is a Must-Watch! | The Elite | Full Movie",2025-08-04T18:30:14Z,16319,107,4.212693542421026,4.212693542421026,2,FilmAnimation,6208,2XygnsTMBNo,2025-8-05T00:00:00Z,0.00655677431215148,0.00012255652919909309,1,1-10 Comments,<= 1 week
VA a salir uno secreto - Robar una linea fuerte,2025-08-04T18:30:00Z,14299,140,4.155305666159626,4.155305666159626,1,FilmAnimation,23,tjf1i_3Glig,2025-8-05T00:00:00Z,0.009790894468144625,6.993496048674733e-05,1,1-10 Comments,<= 1 week
FATI LADAN Tsohuwar Jarumar Kannywood da iyalanta a bikin Kochilla,2025-08-04T18:05:03Z,7798,163,3.891983230851967,3.891983230851967,0,FilmAnimation,27,e-WCNod7jjs,2025-8-05T00:00:00Z,0.020902795588612466,0.0,1,No Comments,<= 1 week
Officer Caught in a Web of Police Corruption | BLACK AND BLUE,2025-08-04T17:57:00Z,13172,94,4.11965172203987,4.11965172203987,4,FilmAnimation,257,5qdePz3-ax0,2025-8-05T00:00:00Z,0.007136349832979046,0.0003036744609778318,1,1-10 Comments,<= 1 week
¡Con Solo 13 Años Sorprendió a Toda la NBA con un Salto Increíble!,2025-08-04T17:49:44Z,30209,884,4.480136349183575,4.480136349183575,2,FilmAnimation,95,npuBJxY3W48,2025-8-05T00:00:00Z,0.029262802476083285,6.620543546625178e-05,1,1-10 Comments,<= 1 week
This must be a happy family portrait | Seher Kırımlı | MultiDub,2025-08-04T17:30:08Z,10186,208,4.008003671840159,4.008003671840159,17,FilmAnimation,519,MMxZ6tFztno,2025-8-05T00:00:00Z,0.02042018456705282,0.0016689573924995092,1,11-100 Comments,<= 1 week
On a Bus | Dimension 20 Animated #dnd #gamechanger #dimension20 #animation @GameChangerShorts,2025-08-04T17:02:01Z,45430,3822,4.657342736814626,4.657342736814626,36,FilmAnimation,61,bPevEVKiYAk,2025-8-05T00:00:00Z,0.08412942989214175,0.0007924279110719789,1,11-100 Comments,<= 1 week
A Precious Gift From Zuleica To Joseph | Prophet Yousuf,2025-08-04T17:00:36Z,23386,201,4.368955945345503,4.368955945345503,6,FilmAnimation,1225,Uj5JdzFOb_I,2025-8-05T00:00:00Z,0.008594885829128538,0.0002565637560933892,1,1-10 Comments,<= 1 week
"A gangster picks on a MUTE guy, not knowing he's an AFGHAN WAR’S DEADLIEST soldier",2025-08-04T17:00:27Z,11180,93,4.048441803550404,4.048441803550404,2,FilmAnimation,795,NOjaNpnEiNo,2025-8-05T00:00:00Z,0.008318425760286225,0.00017889087656529517,1,1-10 Comments,<= 1 week
Back to school shopping haul! Kimi got a towelie backpack 👌#shorts #backtoschoolclothinghaul #vlog,2025-08-04T17:00:30Z,27950,1948,4.446381812222442,4.446381812222442,39,FilmAnimation,152,FD7A6EP2e_4,2025-8-05T00:00:00Z,0.069695885509839,0.0013953488372093023,1,11-100 Comments,<= 1 week
He took a deal with Galactus? 😳 #fantasticfour #marvel #shorts,2025-08-04T16:20:49Z,64306,1386,4.8082514961796425,4.8082514961796425,35,FilmAnimation,47,N4ERJb_6i1E,2025-8-05T00:00:00Z,0.021553198768388643,0.0005442726961714303,1,11-100 Comments,<= 1 week
Part 1/3:No one could cross the river until a young man in black appeared. #drama  #shorts,2025-08-04T16:06:00Z,24037,552,4.38088026346601,4.38088026346601,2,FilmAnimation,49,joI7_ImaYnE,2025-8-05T00:00:00Z,0.022964596247451844,8.320505886757915e-05,1,1-10 Comments,<= 1 week
Frank Drebin en prison | Best Of Y a-t-il un flic pour sauver Hollywood ?,2025-08-04T16:01:21Z,5958,38,3.775100498879025,3.775100498879025,1,FilmAnimation,537,k-iH5iu4rio,2025-8-05T00:00:00Z,0.006377979187646861,0.00016784155756965425,1,1-10 Comments,<= 1 week
Bu Diş Megalodon Dişi Mi?,2025-08-04T16:00:28Z,21379,134,4.329987387278803,4.329987387278803,2,FilmAnimation,35,CiMXD8dD_wE,2025-8-05T00:00:00Z,0.006267832920155292,9.354974507694466e-05,1,1-10 Comments,<= 1 week
"THIS is what a $850,000 condo looks like in Ho Chi Minh City, Vietnam",2025-08-04T16:00:41Z,9782,231,3.9904276584852636,3.9904276584852636,85,FilmAnimation,751,LeLfOOaAfEQ,2025-8-05T00:00:00Z,0.023614802698834595,0.008689429564506235,1,11-100 Comments,<= 1 week
"Déjemos la pendejada. A las calles el jueves, 9 am  #UribeInocente  #oposiciondemocratica",2025-08-04T15:32:09Z,1166,66,3.0666985504229953,3.0666985504229953,0,FilmAnimation,32,El-CRdpmoXk,2025-8-05T00:00:00Z,0.05660377358490566,0.0,1,No Comments,<= 1 week
Salvando a Mi Hija | El Secreto que Nadie Debió Saber 😱 Peliculas Completas en Español Latino,2025-08-04T15:01:25Z,338003,2309,5.528920554945299,5.528920554945299,103,FilmAnimation,5002,mDCr8Fn1VLE,2025-8-05T00:00:00Z,0.00683130031390254,0.00030473102309742814,1,101-1000 Comments,<= 1 week
KADIN YANLIŞLIKLA ÇOK İYİ YEMEK YAPAR #shorts #viralshorts,2025-08-04T15:00:55Z,213120,4713,5.328624207490207,5.328624207490207,18,FilmAnimation,141,2AAgvmBJQdA,2025-8-05T00:00:00Z,0.0221143018018018,8.445945945945946e-05,1,11-100 Comments,<= 1 week
Il a mangé un haricot magique et est devenu puissant.,2025-08-04T14:52:10Z,36993,1810,4.568119552472861,4.568119552472861,4,FilmAnimation,93,bbski_TyYSs,2025-8-05T00:00:00Z,0.04892817560078934,0.00010812856486362284,1,1-10 Comments,<= 1 week
Drop shotting a 12yr old! #tennis #shorts,2025-08-04T14:43:54Z,27734,426,4.443012511216785,4.443012511216785,6,FilmAnimation,18,N0Xz2a91hVc,2025-8-05T00:00:00Z,0.015360207687315209,0.00021634095334246772,1,1-10 Comments,<= 1 week
"FIRST TAKE | ""Lakers linked blockbuster Giannis trade"" - Stephen A.: Luka+LeBron+Smart = NBA Finals",2025-08-04T14:41:31Z,43711,232,4.640590742191187,4.640590742191187,48,FilmAnimation,515,CftBdpXPteo,2025-8-05T00:00:00Z,0.005307588478872595,0.0010981217542495023,1,11-100 Comments,<= 1 week
A tiger enters the family#shorts #movie,2025-08-04T14:30:45Z,11591,375,4.064120905829622,4.064120905829622,1,FilmAnimation,60,zATID681HQo,2025-8-05T00:00:00Z,0.03235268742990251,8.62738331464067e-05,1,1-10 Comments,<= 1 week
ATOLAMOS A RAM DO PEDOKA - EstiloDUB,2025-08-04T23:52:28Z,10862,1024,4.035909798456609,4.035909798456609,14,AutosVehicles,735,xGANhfq4OnQ,2025-8-05T00:00:00Z,0.0942736144356472,0.0012888970723623642,1,11-100 Comments,<= 1 week
😱 ¡Mazda 3 2025 HUMILLA a los autos de lujo sin piedad! 🔥,2025-08-04T23:38:31Z,7830,128,3.8937617620579434,3.8937617620579434,6,AutosVehicles,511,WQysS3HPYPg,2025-8-05T00:00:00Z,0.016347381864623246,0.0007662835249042146,1,1-10 Comments,<= 1 week
I BOUGHT A NEW PROJECT FROM THE BEST CLASSIC TRUCK STASH I'VE SEEN | milford brothers tour ,2025-08-04T23:15:30Z,7649,434,3.8836046609222925,3.8836046609222925,68,AutosVehicles,3836,po8qBVS_Tr8,2025-8-05T00:00:00Z,0.05673944306445287,0.008890050987057132,1,11-100 Comments,<= 1 week
mengatasi Spedometer spalsh berkedip kedip,2025-08-04T23:00:05Z,1370,7,3.1367205671564067,3.1367205671564067,1,AutosVehicles,17,3i6n0tVQEN4,2025-8-05T00:00:00Z,0.0051094890510948905,0.00072992700729927,1,1-10 Comments,<= 1 week
2002 Pewter Metallic C5 a GREAT BUY at Corvette World!,2025-08-04T22:37:53Z,4725,188,3.674401812845282,3.674401812845282,24,AutosVehicles,376,_k1BZoAdlBc,2025-8-05T00:00:00Z,0.03978835978835979,0.005079365079365079,1,11-100 Comments,<= 1 week
Por que a Rolls-Royce usa LÃ DE OVELHA nos bancos?,2025-08-04T22:32:00Z,25202,1176,4.40143500722987,4.40143500722987,6,AutosVehicles,35,cDpGsVuKlVw,2025-8-05T00:00:00Z,0.04666296325688438,0.00023807634314736926,1,1-10 Comments,<= 1 week
Ian Has A Rough Few Days. He Finds Some Parts & This Car Is Fighting Him Every Step Of The Way,2025-08-04T22:33:12Z,40266,5622,4.604938489199935,4.604938489199935,190,AutosVehicles,1801,bQk52ks79S8,2025-8-05T00:00:00Z,0.13962151691253166,0.004718621169224656,1,101-1000 Comments,<= 1 week
"We Got a Roller! 1928 Ford Model A ""Coupster"" Build",2025-08-04T22:29:17Z,14149,1023,4.150725746586194,4.150725746586194,68,AutosVehicles,644,9tNfkCLBanU,2025-8-05T00:00:00Z,0.07230192946497986,0.004805993356420949,1,11-100 Comments,<= 1 week
"""주가 포장? 시작하나요?"" CEO 체제 전환하나? ",2025-08-04T22:15:06Z,2696,131,3.4307198878632823,3.4307198878632823,15,AutosVehicles,148,tXZ8jq0lDc0,2025-8-05T00:00:00Z,0.048590504451038574,0.00556379821958457,1,11-100 Comments,<= 1 week
A hora de tirar a caixa veio a surprise mother foca kkkk.#construção #obras #pedreiro,2025-08-04T22:09:55Z,184809,1292,5.266723117074359,5.266723117074359,23,AutosVehicles,14,Wr38L33ZTUI,2025-8-05T00:00:00Z,0.006991001520488721,0.00012445281344523263,1,11-100 Comments,<= 1 week
Why I Drive a Mustang Pickup Truck,2025-08-04T21:11:30Z,9334,484,3.970067796549137,3.970067796549137,15,AutosVehicles,30,oxvv8BVa4nA,2025-8-05T00:00:00Z,0.05185343904006857,0.0016070280694236126,1,11-100 Comments,<= 1 week
What Is A “Model T” Moment? Here’s What Ford Needs In Its Next Cheap EV,2025-08-04T21:04:23Z,11202,531,4.049295568332722,4.049295568332722,298,AutosVehicles,1073,zU9EWtzgzaI,2025-8-05T00:00:00Z,0.04740224959828602,0.026602392429923228,1,101-1000 Comments,<= 1 week
Novo Chevrolet TRACKER 2026: Ficou melhor? O que mudou? E a correia banhada a óleo? Vale a Pena?,2025-08-04T21:00:27Z,15578,1374,4.192511699503501,4.192511699503501,154,AutosVehicles,2310,R_atQq_fdlc,2025-8-05T00:00:00Z,0.0882013095390936,0.009885736294774683,1,101-1000 Comments,<= 1 week
A STHEAFANY NÃO PODE VER ESSE VÍDEO!,2025-08-04T21:00:13Z,45114,2954,4.654311335209272,4.654311335209272,43,AutosVehicles,42,HXhkfwRXTAE,2025-8-05T00:00:00Z,0.0654785654120672,0.0009531409318615064,1,11-100 Comments,<= 1 week
QUAL A DATA DE VALIDADE DA GASOLINA?,2025-08-04T21:00:00Z,8038,887,3.905148001856016,3.905148001856016,15,AutosVehicles,61,-pmI7y5LzSQ,2025-8-05T00:00:00Z,0.11035083354068176,0.0018661358546902215,1,11-100 Comments,<= 1 week
Tesla rozšiřuje oblast ROBOTAXI: Kde všude nyní jezdí a kam plánuje expandovat? | LIVE,2025-08-04T20:57:43Z,4257,184,3.6291036501771363,3.6291036501771363,22,AutosVehicles,10389,yTYWWk1buZ8,2025-8-05T00:00:00Z,0.043222926943857175,0.00516795865633075,1,11-100 Comments,<= 1 week
Customer States (Drove Through Hot Asphalt On A Job Site) | Just Rolled In,2025-08-04T20:30:14Z,179466,7037,5.253982183215097,5.253982183215097,334,AutosVehicles,526,svluCjyBjk0,2025-8-05T00:00:00Z,0.03921076972797076,0.0018610767499136326,1,101-1000 Comments,<= 1 week
"Would you buy a car with 200,000 miles on it?",2025-08-04T20:02:30Z,892,12,2.950364854376123,2.950364854376123,0,AutosVehicles,42,xeuTa608FIE,2025-8-05T00:00:00Z,0.013452914798206279,0.0,1,No Comments,<= 1 week
"A história da Lamborghini do Papa! (sim, é real 😳)",2025-08-04T20:00:17Z,267744,15860,5.427719747305618,5.427719747305618,174,AutosVehicles,47,TENDhS20bvU,2025-8-05T00:00:00Z,0.059235687821202344,0.0006498745069917533,1,101-1000 Comments,<= 1 week
We swapped a 2JZ in my Demon 170! (technically) @NOSEnergyDrink #NOSEnergyPartner #getafterit,2025-08-04T19:51:17Z,54523,1844,4.736579743853777,4.736579743853777,44,AutosVehicles,18,dKs7eVcx6NM,2025-8-05T00:00:00Z,0.03382058947600095,0.0008069988812060966,1,11-100 Comments,<= 1 week
Briliáns megoldás a vw csoporttól 👌👍,2025-08-04T19:45:18Z,12385,836,4.092896010921856,4.092896010921856,70,AutosVehicles,866,OAIKHsCv7yg,2025-8-05T00:00:00Z,0.06750100928542592,0.005651998385143318,1,11-100 Comments,<= 1 week
Súlyosan megsérült a motorról lerepülő utas - Lexus hajtott a Suzuki motor elé a 87-es főúton,2025-08-04T19:43:48Z,13375,160,4.126293790693266,4.126293790693266,77,AutosVehicles,140,NBdq1Q05vI8,2025-8-05T00:00:00Z,0.011962616822429906,0.005757009345794393,1,11-100 Comments,<= 1 week
"LA DESPEDIDA DEL ISMA , ERA BUEN CHAVAL",2025-08-04T19:00:22Z,34402,3666,4.536583691516737,4.536583691516737,283,AutosVehicles,2800,SloUL4GGN9g,2025-8-05T00:00:00Z,0.10656357188535551,0.008226265914772397,1,101-1000 Comments,<= 1 week
Lobato: ¿Se va a retirar Lewis Hamilton? | SoyMotor.com,2025-08-04T19:01:12Z,76594,2408,4.884194750455707,4.884194750455707,758,AutosVehicles,910,bviA0iAdGi8,2025-8-05T00:00:00Z,0.031438493876804974,0.009896336527665353,1,101-1000 Comments,<= 1 week
"1999 Toyota Altezza RS200 Review - More Than Just A ""RHD IS300""!",2025-08-04T19:00:26Z,3727,279,3.57135939275384,3.57135939275384,59,AutosVehicles,707,UwQVcCfx2SM,2025-8-05T00:00:00Z,0.07485913603434398,0.0158304266165817,1,11-100 Comments,<= 1 week
I bought a car you’d never expect.,2025-08-04T19:00:52Z,63229,3762,4.800916313271131,4.800916313271131,185,AutosVehicles,2010,mrUHeJzNZOE,2025-8-05T00:00:00Z,0.05949801515127552,0.0029258726217400244,1,101-1000 Comments,<= 1 week
"The Problems Come To A Head! Nomad Drags, And Not In A Good Way!",2025-08-04T19:00:09Z,27257,2883,4.435478054171325,4.435478054171325,130,AutosVehicles,2029,DHyLQtEh6JM,2025-8-05T00:00:00Z,0.10577099460688998,0.004769417030487581,1,101-1000 Comments,<= 1 week
"Living With A $80,000 BMW M2!!",2025-08-04T19:00:12Z,7866,247,3.895753942073728,3.895753942073728,71,AutosVehicles,1790,IV3Ux-gzmKQ,2025-8-05T00:00:00Z,0.03140096618357488,0.009026188660055936,1,11-100 Comments,<= 1 week
MAIS TARDE VÃO AGRADECER A ESTAS PESSOAS - vai ser muitooooo mais simples,2025-08-04T19:00:00Z,9976,589,3.998956440470486,3.998956440470486,88,AutosVehicles,2372,a9PYeOlCPCA,2025-8-05T00:00:00Z,0.05904170008019246,0.008821170809943865,1,11-100 Comments,<= 1 week
"A #boca le conviene que River sea  campeón de la copa Argentina, que opinan #bosteros #daleboca",2025-08-04T18:53:55Z,39481,530,4.596388144225102,4.596388144225102,69,AutosVehicles,30,s9lCu1CR7BA,2025-8-05T00:00:00Z,0.013424178718877435,0.0017476760973632887,1,11-100 Comments,<= 1 week
Brabus only made two for a reason.,2025-08-04T18:44:17Z,12910,594,4.11092624226642,4.11092624226642,39,AutosVehicles,51,t_grrV4rmhE,2025-8-05T00:00:00Z,0.04601084430673896,0.003020914020139427,1,11-100 Comments,<= 1 week
¿Verstappen hunde a Red Bull? ⚠️ ¿El problema es Max? 😮 #f1 #mercedes,2025-08-04T18:37:45Z,8164,156,3.911902996044033,3.911902996044033,4,AutosVehicles,26,ULs2-3Jet94,2025-8-05T00:00:00Z,0.01910828025477707,0.0004899559039686428,1,1-10 Comments,<= 1 week
Olha O Que Ele Fez. Agora a NASA Vem! #shorts #nasa #gambiarra #oficinamecanica #oficinaraiz,2025-08-04T18:37:26Z,5081,67,3.705949194910296,3.705949194910296,0,AutosVehicles,9,D0tL5MFDd40,2025-8-05T00:00:00Z,0.013186380633733516,0.0,1,No Comments,<= 1 week
"LA ERA de MAX VERSTAPPEN HA TERMINADO!! ""NO VOLVERE a GANAR"" RED BULL SE TERMINO!! GP HUNGRIA 2025",2025-08-04T18:30:57Z,8874,618,3.948119424380536,3.948119424380536,100,AutosVehicles,633,j8b3Dcx3puU,2025-8-05T00:00:00Z,0.06964164976335362,0.011268875366238449,1,11-100 Comments,<= 1 week
You’ve NEVER Seen a Peterbilt Pull Like This,2025-08-04T18:32:12Z,3086,70,3.4893959217271293,3.4893959217271293,2,AutosVehicles,1807,Z7XiObCHrQA,2025-8-05T00:00:00Z,0.02268308489954634,0.0006480881399870382,1,1-10 Comments,<= 1 week
this Cressida has a Chandelier!?,2025-08-04T18:00:35Z,17310,521,4.2382970678753935,4.2382970678753935,8,AutosVehicles,16,Xf5-Z1KNnJM,2025-8-05T00:00:00Z,0.030098209127671867,0.00046216060080878107,1,1-10 Comments,<= 1 week
"Inside the $2,000,000 Porsche Battery That Survived a Fire – It’s a Work of Art",2025-08-04T17:36:55Z,265362,10563,5.423838731746618,5.423838731746618,632,AutosVehicles,1394,xbda7d5p1sw,2025-8-05T00:00:00Z,0.039806000859203654,0.0023816522335526565,1,101-1000 Comments,<= 1 week
DERRUBOU UM ARO DE CARRO DE LUXO😲,2025-08-04T17:31:00Z,11773,817,4.070887144018541,4.070887144018541,17,AutosVehicles,14,8WXVrkdi97c,2025-8-05T00:00:00Z,0.06939607576658456,0.0014439819926951498,1,11-100 Comments,<= 1 week
"ChronoGP-S07:22 Parte 1 - Hamilton , Leclerc stili di guida a confronto - La tecnica McLaren in 3D",2025-08-04T17:30:13Z,45112,1201,4.654292081580297,4.654292081580297,276,AutosVehicles,632,ptctz4Ng8PE,2025-8-05T00:00:00Z,0.026622628125554177,0.0061181060471714845,1,101-1000 Comments,<= 1 week
"BUILDING A £500,000 BRABUS FROM TEMU ON A £20,000 BUDGET PART 2",2025-08-04T17:00:10Z,345518,19031,5.538470677172002,5.538470677172002,963,AutosVehicles,2078,kDZ8EXO5qkY,2025-8-05T00:00:00Z,0.05507961958566558,0.0027871196290786588,1,101-1000 Comments,<= 1 week
A Hypercar Is Never Ugly… #shorts,2025-08-04T17:00:37Z,31043,664,4.491963684895695,4.491963684895695,32,AutosVehicles,10,TFaNJr1VBTE,2025-8-05T00:00:00Z,0.021389685275263345,0.0010308282060367876,1,11-100 Comments,<= 1 week
My 2024 BMW M2 (CS Tune) Makes CRAZY Power on a Dyno!,2025-08-04T17:00:30Z,3656,168,3.5630061870617937,3.5630061870617937,128,AutosVehicles,652,HnCnysHq6Lc,2025-8-05T00:00:00Z,0.045951859956236324,0.0350109409190372,1,101-1000 Comments,<= 1 week
Why You Should Buy a £55k Ferrari Over a Golf R,2025-08-04T17:00:24Z,19457,467,4.28907587889822,4.28907587889822,140,AutosVehicles,1262,L19s0Q86aVA,2025-8-05T00:00:00Z,0.024001644652310222,0.007195353857223621,1,101-1000 Comments,<= 1 week
Parking a Ferrari 355 and tuning Mini Cooper #luxury #millionaire #richpeople #lifestyle #monaco,2025-08-04T16:47:21Z,9404,364,3.973312620452902,3.973312620452902,5,AutosVehicles,45,fV1I6f_1Pcc,2025-8-05T00:00:00Z,0.038706933219906425,0.0005316886431305827,1,1-10 Comments,<= 1 week
"The 2004 Bertone Mantide looked like a spaceship, but underneath, it was a tuned C6 ZR1",2025-08-04T16:40:00Z,38216,320,4.582245228275298,4.582245228275298,10,AutosVehicles,6,gv8cvCXr7cQ,2025-8-05T00:00:00Z,0.008373456144023446,0.0002616705045007327,1,1-10 Comments,<= 1 week
