Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTV,Diff,CommentsGroup,DiffGroup
WE'RE BUILDING A HOUSE!! 2 months of updates! Kitchen install + tile + hardwood floors + mistakes!,2025-08-06T23:19:13Z,3447,136,3.5374412834079476,3.5374412834079476,14,FilmAnimation,1664,PzOd-4KAVsk,2025-8-07T00:00:00Z,0.03945459820133449,0.0040615027560197275,1,11-100 Comments,<= 1 week
"A BETTER HUSBAND--MAURICE SAM, CHINENYE NNEBE,MERCY J- Latest Nigerian Movie 2025 #trending #Movies",2025-08-06T22:49:24Z,73372,554,4.865530357389147,4.865530357389147,20,FilmAnimation,5623,h2dKICqL1JQ,2025-8-07T00:00:00Z,0.007550564247941994,0.0002725835468571117,1,11-100 Comments,<= 1 week
WENT TO A FIGHT AND A RACE BROKE OUT: MADHOUSE BOWMAN GRAY STADIUM,2025-08-06T22:33:52Z,154589,903,5.189178587840634,5.189178587840634,24,FilmAnimation,16,--uNFrsy41Y,2025-8-07T00:00:00Z,0.005841295305616829,0.0001552503735712114,1,11-100 Comments,<= 1 week
Goku & Vegeta rescatan a dos tigres #dragonball #gokugoku #vegeta,2025-08-06T22:31:19Z,26445,1100,4.422343571355003,4.422343571355003,3,FilmAnimation,54,dOi4bQcI0KA,2025-8-07T00:00:00Z,0.04159576479485725,0.00011344299489506523,1,1-10 Comments,<= 1 week
A NOVA SÉRIE DO GUMBALL PASSOU DE TODOS OS LIMITES!,2025-08-06T22:06:02Z,35227,1775,4.546875659391229,4.546875659391229,53,FilmAnimation,721,IzdYt8yaXE4,2025-8-07T00:00:00Z,0.0503874868708661,0.0015045277769892413,1,11-100 Comments,<= 1 week
"ALIEN: EARTH | História, Cronologia e tudo sobre a nova série de Alien",2025-08-06T22:02:08Z,19156,3315,4.28230482837057,4.28230482837057,186,FilmAnimation,777,6QQXcI8Wst0,2025-8-07T00:00:00Z,0.17305282940070996,0.009709751513885988,1,101-1000 Comments,<= 1 week
"Al Ver A Su Madre Humillada, Un Niño Genio Hackeó La Empresa De La Amante Y Llamó 50 Guardias",2025-08-06T22:00:51Z,10186,74,4.008003671840159,4.008003671840159,0,FilmAnimation,7556,_cXFOi6GYt4,2025-8-07T00:00:00Z,0.007264873355586099,0.0,1,No Comments,<= 1 week
🎤😳 Como a Zoey Se Expôs em K-Pop Demon Hunters! 😱🌟,2025-08-06T22:00:39Z,1546961,66922,6.189479364960974,6.189479364960974,128,FilmAnimation,45,R7wh5jjcC-Y,2025-8-07T00:00:00Z,0.043260301972706486,8.274287457796285e-05,1,101-1000 Comments,<= 1 week
A quien no haya visto esta película se la RECOMIENDO |AMO A MI MARIDO | 🔥 PELÍCULA 2025,2025-08-06T21:57:44Z,20189,279,4.305114808035396,4.305114808035396,22,FilmAnimation,12130,akgSfS4zVCg,2025-8-07T00:00:00Z,0.013819406607558572,0.0010897023131408192,1,11-100 Comments,<= 1 week
Arcane In a Nutshell ANIMATED | THE FINALE,2025-08-06T21:41:09Z,21702,2462,4.336499759145263,4.336499759145263,133,FilmAnimation,722,M2E-hqdLLE8,2025-8-07T00:00:00Z,0.11344576536724726,0.006128467422357386,1,101-1000 Comments,<= 1 week
